CODGEO;LIBGEO;Abstention;Extrême-Gauche;NFP;Divers Gauche;Ensemble;Divers Centre;LR;RN;Reconquête;Divers
67324;Niederbronn-les-Bains;1221;13.0;242.0;16.0;372.0;0.0;479.0;758.0;20.0;0.0
67325;Niederhaslach;386;0.0;100.0;0.0;120.0;0.0;180.0;321.0;2.0;13.0
67326;Niederhausbergen;323;3.0;199.0;0.0;336.0;0.0;113.0;288.0;11.0;22.0
67327;Niederlauterbach;196;0.0;17.0;3.0;138.0;0.0;27.0;173.0;3.0;0.0
67328;Niedermodern;263;3.0;44.0;0.0;47.0;0.0;106.0;190.0;5.0;21.0
67329;Niedernai;285;2.0;86.0;0.0;219.0;0.0;89.0;297.0;4.0;21.0
67330;Niederroedern;244;2.0;21.0;4.0;147.0;0.0;28.0;190.0;12.0;0.0
67331;Niederschaeffolsheim;332;4.0;76.0;0.0;231.0;0.0;49.0;368.0;7.0;79.0
67333;Niedersoultzbach;72;3.0;23.0;0.0;10.0;0.0;43.0;78.0;4.0;4.0
67334;Niedersteinbach;47;0.0;5.0;1.0;14.0;0.0;5.0;28.0;0.0;0.0
67335;Nordheim;218;4.0;76.0;0.0;185.0;0.0;51.0;238.0;1.0;22.0
67336;Nordhouse;389;2.0;131.0;3.0;339.0;0.0;71.0;416.0;0.0;35.0
67337;Nothalten;98;0.0;37.0;3.0;107.0;0.0;21.0;91.0;0.0;8.0
67338;Obenheim;386;4.0;123.0;5.0;256.0;0.0;35.0;364.0;0.0;28.0
67339;Betschdorf;998;13.0;163.0;40.0;384.0;0.0;127.0;878.0;15.0;0.0
67340;Oberbronn;439;5.0;41.0;1.0;121.0;0.0;130.0;336.0;11.0;0.0
67341;Oberdorf-Spachbach;94;2.0;12.0;5.0;65.0;0.0;23.0;103.0;2.0;0.0
67342;Oberhaslach;447;1.0;132.0;0.0;80.0;0.0;426.0;404.0;5.0;12.0
67343;Oberhausbergen;1029;14.0;667.0;0.0;939.0;0.0;258.0;662.0;20.0;73.0
67344;Oberhoffen-lès-Wissembourg;53;1.0;22.0;2.0;68.0;0.0;17.0;58.0;1.0;0.0
67345;Oberhoffen-sur-Moder;1087;6.0;211.0;0.0;489.0;0.0;97.0;958.0;24.0;78.0
67346;Oberlauterbach;138;1.0;16.0;2.0;76.0;0.0;20.0;97.0;5.0;0.0
67347;Obermodern-Zutzendorf;420;9.0;131.0;0.0;90.0;0.0;305.0;384.0;18.0;45.0
67348;Obernai;3716;42.0;1065.0;0.0;1843.0;0.0;620.0;1914.0;63.0;144.0
67349;Oberroedern;122;0.0;5.0;3.0;44.0;0.0;18.0;116.0;1.0;0.0
67350;Oberschaeffolsheim;550;3.0;246.0;0.0;498.0;0.0;153.0;477.0;15.0;33.0
67351;Seebach;499;7.0;73.0;15.0;301.0;0.0;90.0;344.0;9.0;0.0
67352;Obersoultzbach;113;0.0;13.0;0.0;10.0;0.0;60.0;130.0;1.0;7.0
67353;Obersteinbach;43;0.0;18.0;0.0;39.0;0.0;6.0;37.0;0.0;0.0
67354;Odratzheim;107;1.0;41.0;0.0;115.0;0.0;47.0;107.0;1.0;6.0
67355;Oermingen;270;7.0;39.0;0.0;32.0;0.0;215.0;264.0;6.0;17.0
67356;Offendorf;633;2.0;141.0;20.0;344.0;0.0;136.0;611.0;20.0;0.0
67358;Offwiller;255;4.0;21.0;8.0;81.0;0.0;70.0;223.0;6.0;0.0
67359;Ohlungen;314;3.0;51.0;0.0;266.0;0.0;50.0;345.0;2.0;131.0
67360;Ohnenheim;283;0.0;56.0;4.0;191.0;0.0;16.0;311.0;0.0;21.0
67361;Olwisheim;90;1.0;55.0;0.0;76.0;0.0;48.0;103.0;1.0;12.0
67362;Orschwiller;140;4.0;60.0;4.0;166.0;0.0;20.0;124.0;0.0;13.0
67363;Osthoffen;163;3.0;74.0;0.0;230.0;0.0;47.0;152.0;9.0;12.0
67364;Osthouse;221;2.0;50.0;9.0;225.0;0.0;33.0;185.0;0.0;16.0
67365;Ostwald;2652;37.0;1715.0;0.0;1348.0;0.0;360.0;1714.0;56.0;134.0
67366;Ottersthal;200;9.0;72.0;0.0;49.0;0.0;155.0;155.0;5.0;24.0
67367;Otterswiller;296;7.0;132.0;0.0;76.0;0.0;274.0;215.0;3.0;43.0
67368;Ottrott;408;3.0;137.0;0.0;325.0;0.0;117.0;326.0;10.0;33.0
67369;Ottwiller;54;2.0;24.0;0.0;12.0;0.0;45.0;65.0;1.0;4.0
67370;Petersbach;220;4.0;39.0;0.0;9.0;0.0;120.0;151.0;1.0;13.0
67371;La Petite-Pierre;157;5.0;37.0;0.0;29.0;0.0;90.0;112.0;1.0;11.0
67372;Val-de-Moder;1380;6.0;156.0;21.0;228.0;0.0;317.0;511.0;20.0;30.0
67373;Pfalzweyer;77;1.0;15.0;0.0;8.0;0.0;69.0;77.0;6.0;8.0
67375;Pfulgriesheim;302;5.0;145.0;0.0;251.0;0.0;79.0;275.0;10.0;24.0
67377;Plaine;265;4.0;80.0;0.0;150.0;0.0;71.0;284.0;4.0;14.0
67378;Plobsheim;950;12.0;351.0;0.0;762.0;0.0;187.0;941.0;19.0;81.0
67379;Preuschdorf;278;0.0;32.0;5.0;125.0;0.0;45.0;212.0;7.0;0.0
67380;Printzheim;71;0.0;8.0;0.0;14.0;0.0;38.0;48.0;0.0;5.0
67381;Puberg;105;1.0;13.0;0.0;7.0;0.0;50.0;68.0;3.0;3.0
67382;Quatzenheim;182;3.0;100.0;0.0;165.0;0.0;49.0;169.0;2.0;12.0
67383;Rangen;33;1.0;6.0;0.0;9.0;0.0;41.0;72.0;7.0;5.0
67384;Ranrupt;81;2.0;48.0;0.0;63.0;0.0;20.0;64.0;1.0;10.0
67385;Ratzwiller;65;3.0;28.0;0.0;4.0;0.0;42.0;61.0;2.0;5.0
67386;Rauwiller;38;0.0;13.0;0.0;7.0;0.0;46.0;60.0;1.0;4.0
67387;Reichsfeld;51;0.0;39.0;4.0;65.0;0.0;12.0;86.0;0.0;2.0
67388;Reichshoffen;1465;12.0;289.0;28.0;400.0;0.0;521.0;1135.0;17.0;0.0
67389;Reichstett;989;0.0;430.0;36.0;820.0;0.0;104.0;762.0;25.0;57.0
67391;Reinhardsmunster;121;0.0;37.0;0.0;22.0;0.0;63.0;144.0;3.0;9.0
67392;Reipertswiller;275;4.0;36.0;0.0;29.0;0.0;129.0;242.0;4.0;9.0
67394;Retschwiller;82;1.0;17.0;0.0;54.0;0.0;18.0;47.0;0.0;0.0
67395;Reutenbourg;96;2.0;26.0;0.0;25.0;0.0;85.0;100.0;0.0;6.0
67396;Rexingen;40;0.0;7.0;0.0;4.0;0.0;51.0;49.0;2.0;2.0
67397;Rhinau;821;14.0;159.0;6.0;389.0;0.0;97.0;680.0;0.0;49.0
67398;Richtolsheim;90;1.0;9.0;1.0;46.0;0.0;10.0;116.0;0.0;9.0
67400;Riedseltz;299;3.0;32.0;7.0;153.0;0.0;40.0;222.0;3.0;0.0
67401;Rimsdorf;87;1.0;14.0;0.0;5.0;0.0;60.0;74.0;2.0;6.0
67403;Ringendorf;76;1.0;30.0;0.0;37.0;0.0;79.0;98.0;5.0;6.0
67404;Rittershoffen;275;3.0;20.0;5.0;104.0;0.0;34.0;189.0;4.0;0.0
67405;Roeschwoog;492;4.0;86.0;19.0;283.0;0.0;93.0;470.0;25.0;0.0
67406;Rohr;71;1.0;35.0;0.0;69.0;0.0;13.0;98.0;2.0;2.0
67407;Rohrwiller;554;6.0;80.0;0.0;229.0;0.0;49.0;452.0;10.0;22.0
67408;Romanswiller;268;10.0;103.0;0.0;180.0;0.0;89.0;304.0;7.0;25.0
67409;Roppenheim;244;2.0;17.0;1.0;59.0;0.0;23.0;181.0;7.0;0.0
67410;Rosenwiller;148;2.0;51.0;0.0;137.0;0.0;67.0;144.0;1.0;13.0
67411;Rosheim;1269;9.0;451.0;0.0;941.0;0.0;579.0;956.0;23.0;86.0
67412;Rossfeld;229;11.0;73.0;3.0;162.0;0.0;25.0;286.0;0.0;25.0
67413;Rosteig;173;1.0;36.0;0.0;17.0;0.0;75.0;104.0;3.0;8.0
67414;Rothau;466;3.0;73.0;0.0;142.0;0.0;69.0;384.0;0.0;10.0
67415;Rothbach;150;3.0;24.0;3.0;18.0;0.0;33.0;137.0;1.0;0.0
67416;Rott;149;1.0;23.0;3.0;72.0;0.0;13.0;73.0;0.0;0.0
67417;Rottelsheim;87;1.0;20.0;0.0;78.0;0.0;28.0;75.0;0.0;7.0
67418;Rountzenheim-Auenheim;553;6.0;78.0;15.0;207.0;0.0;123.0;477.0;16.0;0.0
67420;Russ;316;1.0;91.0;0.0;168.0;0.0;100.0;369.0;4.0;15.0
67421;Saales;208;4.0;63.0;0.0;92.0;0.0;29.0;180.0;1.0;3.0
67422;Saasenheim;146;0.0;22.0;4.0;132.0;0.0;22.0;181.0;0.0;16.0
67423;Saessolsheim;154;3.0;34.0;0.0;29.0;0.0;107.0;148.0;7.0;7.0
67424;Saint-Blaise-la-Roche;61;1.0;12.0;0.0;25.0;0.0;11.0;72.0;4.0;0.0
67425;Saint-Jean-Saverne;124;6.0;64.0;0.0;49.0;0.0;110.0;101.0;6.0;11.0
67426;Saint-Martin;89;2.0;30.0;0.0;58.0;0.0;10.0;90.0;0.0;13.0
67427;Saint-Maurice;87;2.0;40.0;1.0;78.0;0.0;13.0;64.0;0.0;9.0
67428;Saint-Nabor;97;1.0;31.0;0.0;119.0;0.0;33.0;123.0;5.0;13.0
67429;Saint-Pierre;149;2.0;45.0;2.0;96.0;0.0;29.0;124.0;0.0;11.0
67430;Saint-Pierre-Bois;185;5.0;93.0;3.0;185.0;0.0;27.0;184.0;0.0;35.0
67432;Salmbach;132;1.0;23.0;6.0;83.0;0.0;50.0;134.0;3.0;0.0
67433;Sand;345;3.0;111.0;13.0;189.0;0.0;83.0;318.0;0.0;22.0
67434;Sarre-Union;843;8.0;143.0;0.0;61.0;0.0;412.0;343.0;12.0;27.0
67435;Sarrewerden;305;1.0;37.0;0.0;16.0;0.0;163.0;175.0;9.0;7.0
67436;Saulxures;138;1.0;40.0;0.0;43.0;0.0;20.0;151.0;3.0;2.0
67437;Saverne;2933;36.0;1170.0;0.0;573.0;0.0;1727.0;1323.0;62.0;122.0
67438;Schaeffersheim;172;1.0;76.0;2.0;205.0;0.0;34.0;206.0;0.0;14.0
67440;Schaffhouse-près-Seltz;149;0.0;20.0;5.0;64.0;0.0;24.0;102.0;2.0;0.0
67441;Schalkendorf;96;3.0;43.0;0.0;14.0;0.0;58.0;71.0;2.0;11.0
67442;Scharrachbergheim-Irmstett;267;2.0;122.0;0.0;225.0;0.0;87.0;320.0;4.0;14.0
67443;Scheibenhard;188;0.0;31.0;6.0;108.0;0.0;30.0;102.0;2.0;0.0
67444;Scherlenheim;23;0.0;4.0;0.0;12.0;0.0;38.0;18.0;5.0;0.0
67445;Scherwiller;733;6.0;268.0;31.0;667.0;0.0;112.0;711.0;0.0;66.0
67446;Schillersdorf;132;1.0;25.0;0.0;10.0;0.0;98.0;92.0;2.0;11.0
67447;Schiltigheim;7644;0.0;5482.0;311.0;2616.0;0.0;381.0;2357.0;88.0;232.0
67448;Schirmeck;557;11.0;143.0;0.0;240.0;0.0;79.0;355.0;9.0;24.0
67449;Schirrhein;607;4.0;92.0;0.0;355.0;0.0;36.0;631.0;19.0;73.0
67450;Schirrhoffen;232;2.0;41.0;0.0;98.0;0.0;35.0;216.0;4.0;30.0
67451;Schleithal;353;3.0;30.0;4.0;275.0;0.0;55.0;249.0;8.0;0.0
67452;Schnersheim;357;1.0;133.0;0.0;385.0;0.0;109.0;385.0;6.0;39.0
67453;Schoenau;164;1.0;27.0;3.0;118.0;0.0;14.0;130.0;0.0;18.0
67454;Schoenbourg;118;1.0;19.0;0.0;6.0;0.0;98.0;89.0;0.0;6.0
67455;Schoenenbourg;227;0.0;23.0;3.0;79.0;0.0;30.0;167.0;6.0;0.0
67456;Schopperten;135;2.0;20.0;0.0;20.0;0.0;64.0;119.0;0.0;2.0
67458;Schweighouse-sur-Moder;1170;28.0;315.0;0.0;752.0;0.0;166.0;1149.0;29.0;148.0
67459;Schwenheim;178;2.0;39.0;0.0;37.0;0.0;123.0;206.0;5.0;10.0
67460;Schwindratzheim;403;6.0;114.0;0.0;100.0;0.0;265.0;423.0;9.0;36.0
67461;Schwobsheim;67;1.0;11.0;0.0;77.0;0.0;5.0;75.0;0.0;15.0
67462;Sélestat;5511;47.0;2289.0;96.0;2881.0;0.0;356.0;2692.0;0.0;257.0
67463;Seltz;758;11.0;118.0;9.0;307.0;0.0;84.0;628.0;15.0;0.0
67464;Sermersheim;214;2.0;38.0;7.0;149.0;0.0;33.0;289.0;0.0;34.0
67465;Sessenheim;653;9.0;92.0;19.0;238.0;0.0;168.0;552.0;20.0;0.0
67466;Siegen;105;0.0;11.0;6.0;66.0;0.0;22.0;76.0;0.0;0.0
67467;Siewiller;125;1.0;18.0;0.0;8.0;0.0;86.0;118.0;2.0;2.0
67468;Siltzheim;141;0.0;25.0;0.0;28.0;0.0;104.0;146.0;4.0;13.0
67470;Solbach;29;1.0;11.0;0.0;30.0;0.0;8.0;25.0;1.0;1.0
67471;Souffelweyersheim;1648;0.0;880.0;68.0;1427.0;0.0;180.0;1194.0;38.0;89.0
67472;Soufflenheim;1512;11.0;245.0;36.0;374.0;0.0;207.0;981.0;31.0;0.0
67473;Soultz-les-Bains;236;4.0;62.0;0.0;137.0;0.0;81.0;175.0;7.0;19.0
67474;Soultz-sous-Forêts;999;7.0;127.0;22.0;307.0;0.0;114.0;624.0;12.0;0.0
67475;Sparsbach;65;1.0;26.0;0.0;21.0;0.0;34.0;44.0;1.0;5.0
67476;Stattmatten;196;1.0;45.0;5.0;76.0;0.0;50.0;170.0;1.0;0.0
67477;Steige;155;3.0;45.0;2.0;101.0;0.0;16.0;164.0;0.0;6.0
67478;Steinbourg;572;9.0;94.0;0.0;111.0;0.0;274.0;474.0;18.0;35.0
67479;Steinseltz;196;1.0;26.0;3.0;87.0;0.0;36.0;120.0;6.0;0.0
67480;Still;331;6.0;112.0;0.0;247.0;0.0;160.0;438.0;10.0;26.0
67481;Stotzheim;263;5.0;72.0;9.0;253.0;0.0;39.0;258.0;0.0;20.0
67482;Strasbourg;43641;122.0;18137.0;699.0;0.0;0.0;674.0;6898.0;161.0;726.0
67483;Struth;83;0.0;22.0;0.0;8.0;0.0;45.0;47.0;0.0;0.0
67484;Stundwiller;154;0.0;12.0;1.0;57.0;0.0;18.0;106.0;4.0;0.0
67485;Stutzheim-Offenheim;372;5.0;151.0;0.0;398.0;0.0;91.0;334.0;6.0;50.0
67486;Sundhouse;516;9.0;101.0;10.0;276.0;0.0;48.0;442.0;0.0;41.0
67487;Surbourg;440;6.0;86.0;13.0;203.0;0.0;111.0;421.0;2.0;0.0
67488;Thal-Drulingen;50;3.0;7.0;0.0;0.0;0.0;19.0;51.0;0.0;4.0
67489;Thal-Marmoutier;183;3.0;45.0;0.0;47.0;0.0;158.0;179.0;8.0;10.0
67490;Thanvillé;123;0.0;75.0;6.0;153.0;0.0;31.0;131.0;0.0;10.0
67491;Tieffenbach;81;0.0;13.0;0.0;12.0;0.0;53.0;67.0;1.0;2.0
67492;Traenheim;164;3.0;62.0;0.0;153.0;0.0;50.0;95.0;2.0;18.0
67493;Triembach-au-Val;109;0.0;57.0;3.0;108.0;0.0;9.0;88.0;0.0;13.0
67494;Trimbach;176;0.0;10.0;0.0;76.0;0.0;15.0;128.0;0.0;0.0
67495;Truchtersheim;934;10.0;389.0;0.0;1143.0;0.0;265.0;925.0;21.0;85.0
67497;Uhlwiller;163;2.0;35.0;0.0;172.0;0.0;19.0;156.0;1.0;24.0
67498;Uhrwiller;168;1.0;16.0;5.0;72.0;0.0;72.0;195.0;6.0;0.0
67499;Urbeis;76;2.0;29.0;1.0;82.0;0.0;13.0;62.0;0.0;3.0
67500;Urmatt;410;2.0;149.0;0.0;162.0;0.0;155.0;332.0;8.0;26.0
67501;Uttenheim;114;2.0;43.0;1.0;123.0;0.0;37.0;139.0;0.0;10.0
67502;Uttenhoffen;49;1.0;1.0;0.0;28.0;0.0;24.0;65.0;0.0;0.0
67503;Uttwiller;38;0.0;8.0;0.0;4.0;0.0;33.0;35.0;2.0;6.0
67504;Valff;357;4.0;77.0;0.0;180.0;0.0;72.0;325.0;7.0;28.0
67505;La Vancelle;94;1.0;56.0;4.0;109.0;0.0;19.0;86.0;0.0;4.0
67506;Vendenheim;1501;12.0;637.0;0.0;616.0;0.0;814.0;1029.0;42.0;62.0
67507;Villé;495;4.0;159.0;12.0;307.0;0.0;47.0;340.0;0.0;18.0
67508;Voellerdingen;115;1.0;23.0;0.0;12.0;0.0;67.0;118.0;1.0;15.0
67509;Volksberg;127;4.0;22.0;0.0;11.0;0.0;35.0;83.0;3.0;7.0
67510;Wahlenheim;121;2.0;51.0;0.0;123.0;0.0;16.0;123.0;3.0;20.0
67511;Walbourg;247;0.0;46.0;8.0;140.0;0.0;51.0;202.0;10.0;0.0
67513;Waldersbach;23;2.0;11.0;0.0;24.0;0.0;10.0;31.0;0.0;1.0
67514;Waldhambach;176;3.0;21.0;0.0;10.0;0.0;115.0;182.0;6.0;8.0
67515;Waldolwisheim;126;1.0;25.0;0.0;30.0;0.0;124.0;125.0;2.0;19.0
67516;Waltenheim-sur-Zorn;172;1.0;40.0;0.0;47.0;0.0;137.0;155.0;3.0;8.0
67517;Wangen;145;1.0;71.0;0.0;133.0;0.0;46.0;106.0;3.0;6.0
67519;La Wantzenau;1451;17.0;532.0;0.0;1244.0;0.0;429.0;1106.0;52.0;103.0
67520;Wasselonne;1597;15.0;358.0;0.0;672.0;0.0;299.0;1163.0;23.0;70.0
67521;Weinbourg;132;0.0;23.0;0.0;8.0;0.0;100.0;100.0;1.0;12.0
67522;Weislingen;168;0.0;22.0;0.0;15.0;0.0;127.0;112.0;0.0;10.0
67523;Weitbruch;891;6.0;105.0;0.0;445.0;0.0;97.0;768.0;16.0;78.0
67524;Weiterswiller;163;3.0;54.0;0.0;27.0;0.0;77.0;125.0;1.0;15.0
67525;Westhoffen;372;2.0;110.0;0.0;259.0;0.0;151.0;402.0;12.0;35.0
67526;Westhouse;430;3.0;133.0;9.0;286.0;0.0;76.0;427.0;0.0;42.0
67527;Westhouse-Marmoutier;85;0.0;26.0;0.0;18.0;0.0;38.0;100.0;2.0;2.0
67528;Weyer;129;2.0;24.0;0.0;18.0;0.0;97.0;121.0;3.0;7.0
67529;Weyersheim;857;11.0;242.0;0.0;578.0;0.0;139.0;790.0;27.0;73.0
67530;Wickersheim-Wilshausen;109;0.0;24.0;0.0;16.0;0.0;90.0;107.0;2.0;13.0
67531;Wildersbach;77;2.0;52.0;0.0;30.0;0.0;21.0;67.0;0.0;1.0
67532;Willgottheim;224;3.0;71.0;0.0;163.0;0.0;53.0;270.0;6.0;28.0
67534;Wilwisheim;165;3.0;42.0;0.0;37.0;0.0;145.0;177.0;5.0;14.0
67535;Wimmenau;307;0.0;42.0;0.0;26.0;0.0;209.0;287.0;4.0;8.0
67536;Windstein;56;1.0;6.0;1.0;19.0;0.0;24.0;42.0;1.0;0.0
67537;Wingen;103;2.0;14.0;4.0;88.0;0.0;22.0;97.0;0.0;0.0
67538;Wingen-sur-Moder;488;8.0;134.0;0.0;55.0;0.0;239.0;331.0;9.0;14.0
67539;Wingersheim les Quatre Bans;559;8.0;151.0;0.0;166.0;0.0;470.0;488.0;31.0;38.0
67540;Wintershouse;217;6.0;47.0;0.0;164.0;0.0;32.0;253.0;4.0;19.0
67541;Wintzenbach;111;1.0;8.0;2.0;47.0;0.0;18.0;107.0;4.0;0.0
67542;Wintzenheim-Kochersberg;101;1.0;38.0;0.0;44.0;0.0;31.0;130.0;5.0;8.0
67543;Wisches;600;7.0;158.0;0.0;255.0;0.0;111.0;488.0;6.0;20.0
67544;Wissembourg;2251;12.0;512.0;44.0;1119.0;0.0;249.0;1016.0;38.0;0.0
67545;Witternheim;120;1.0;29.0;5.0;95.0;0.0;22.0;136.0;0.0;17.0
67546;Wittersheim;153;2.0;30.0;0.0;132.0;0.0;31.0;224.0;1.0;14.0
67547;Wittisheim;612;10.0;150.0;3.0;315.0;0.0;58.0;514.0;0.0;49.0
67548;Wiwersheim;164;1.0;66.0;0.0;193.0;0.0;49.0;211.0;6.0;20.0
67550;Woerth;475;4.0;92.0;10.0;148.0;0.0;93.0;375.0;6.0;0.0
67551;Wolfisheim;880;10.0;511.0;0.0;613.0;0.0;216.0;622.0;15.0;58.0
67552;Wolfskirchen;95;1.0;28.0;0.0;14.0;0.0;65.0;76.0;2.0;0.0
67553;Wolschheim;60;0.0;18.0;0.0;9.0;0.0;66.0;78.0;3.0;6.0
67554;Wolxheim;184;2.0;70.0;0.0;227.0;0.0;80.0;172.0;3.0;29.0
67555;Zehnacker;54;0.0;9.0;0.0;10.0;0.0;60.0;57.0;1.0;6.0
67556;Zeinheim;57;1.0;9.0;0.0;22.0;0.0;43.0;58.0;3.0;6.0
67557;Zellwiller;165;4.0;52.0;0.0;125.0;0.0;44.0;206.0;5.0;14.0
67558;Zinswiller;196;1.0;21.0;3.0;49.0;0.0;57.0;191.0;0.0;0.0
67559;Zittersheim;68;1.0;34.0;0.0;10.0;0.0;44.0;56.0;7.0;1.0
68001;Algolsheim;196;3.0;47.0;0.0;144.0;0.0;34.0;173.0;1.0;7.0
68002;Altenach;84;5.0;20.0;6.0;45.0;0.0;24.0;112.0;4.0;6.0
68004;Altkirch;1422;10.0;371.0;22.0;895.0;0.0;299.0;681.0;19.0;28.0
68005;Ammerschwihr;399;6.0;123.0;0.0;416.0;0.0;86.0;239.0;8.0;55.0
68006;Bernwiller;273;2.0;46.0;10.0;0.0;0.0;188.0;102.0;2.0;4.0
68007;Andolsheim;509;10.0;144.0;0.0;485.0;0.0;164.0;501.0;3.0;22.0
68008;Appenwihr;155;0.0;26.0;0.0;81.0;0.0;59.0;143.0;0.0;3.0
68009;Artzenheim;180;1.0;34.0;0.0;122.0;0.0;70.0;201.0;4.0;13.0
68010;Aspach;262;2.0;72.0;10.0;183.0;0.0;68.0;225.0;5.0;18.0
68011;Aspach-le-Bas;300;1.0;69.0;23.0;0.0;0.0;270.0;293.0;6.0;22.0
68012;Aspach-Michelbach;465;6.0;135.0;24.0;0.0;0.0;382.0;413.0;16.0;45.0
68013;Attenschwiller;186;0.0;28.0;3.0;89.0;0.0;131.0;201.0;7.0;20.0
68014;Aubure;108;0.0;56.0;0.0;62.0;0.0;13.0;49.0;2.0;9.0
68015;Baldersheim;747;11.0;189.0;13.0;558.0;0.0;19.0;575.0;27.0;32.0
68016;Balgau;259;3.0;43.0;0.0;125.0;0.0;53.0;255.0;0.0;14.0
68017;Ballersdorf;230;2.0;35.0;8.0;106.0;0.0;50.0;192.0;5.0;12.0
68018;Balschwiller;161;3.0;43.0;7.0;143.0;0.0;39.0;199.0;9.0;7.0
68019;Baltzenheim;123;3.0;25.0;0.0;87.0;0.0;37.0;131.0;3.0;7.0
68020;Bantzenheim;363;10.0;85.0;13.0;298.0;0.0;7.0;346.0;11.0;34.0
68021;Bartenheim;1052;7.0;160.0;32.0;617.0;0.0;21.0;781.0;33.0;77.0
68022;Battenheim;316;6.0;87.0;11.0;275.0;0.0;8.0;429.0;12.0;22.0
68023;Beblenheim;204;1.0;39.0;1.0;179.0;0.0;61.0;188.0;3.0;24.0
68024;Bellemagny;7;0.0;14.0;1.0;17.0;0.0;3.0;21.0;2.0;3.0
68025;Bendorf;72;0.0;9.0;5.0;28.0;0.0;11.0;43.0;3.0;6.0
68026;Bennwihr;299;2.0;79.0;0.0;305.0;0.0;92.0;272.0;8.0;26.0
68027;Berentzwiller;92;0.0;9.0;2.0;56.0;0.0;32.0;77.0;3.0;8.0
68028;Bergheim;540;4.0;142.0;2.0;309.0;0.0;138.0;413.0;11.0;63.0
68029;Bergholtz;225;2.0;69.0;1.0;228.0;0.0;55.0;237.0;6.0;32.0
68030;Bergholtzzell;112;1.0;34.0;1.0;57.0;0.0;23.0;90.0;0.0;9.0
68032;Berrwiller;311;5.0;73.0;30.0;0.0;0.0;340.0;320.0;7.0;9.0
68033;Bettendorf;112;0.0;19.0;5.0;76.0;0.0;48.0;122.0;2.0;3.0
68034;Bettlach;73;1.0;11.0;1.0;53.0;0.0;46.0;57.0;0.0;8.0
68035;Biederthal;67;0.0;19.0;3.0;28.0;0.0;22.0;37.0;1.0;2.0
68036;Biesheim;719;5.0;155.0;0.0;325.0;0.0;180.0;442.0;5.0;17.0
68037;Biltzheim;128;4.0;22.0;11.0;0.0;0.0;89.0;119.0;4.0;11.0
68038;Bischwihr;244;1.0;72.0;0.0;254.0;0.0;67.0;231.0;1.0;22.0
68039;Bisel;147;1.0;20.0;1.0;56.0;0.0;33.0;147.0;0.0;4.0
68040;Bitschwiller-lès-Thann;473;7.0;126.0;14.0;0.0;0.0;278.0;402.0;9.0;19.0
68041;Blodelsheim;407;8.0;86.0;28.0;0.0;0.0;311.0;462.0;10.0;26.0
68042;Blotzheim;1127;5.0;215.0;33.0;443.0;0.0;419.0;793.0;20.0;81.0
68043;Bollwiller;990;24.0;330.0;43.0;0.0;0.0;516.0;900.0;32.0;46.0
68044;Le Bonhomme;189;2.0;61.0;0.0;124.0;0.0;29.0;94.0;5.0;18.0
68045;Bourbach-le-Bas;163;3.0;33.0;11.0;0.0;0.0;116.0;122.0;1.0;14.0
68046;Bourbach-le-Haut;92;1.0;76.0;13.0;0.0;0.0;62.0;76.0;3.0;9.0
68049;Bouxwiller;121;0.0;13.0;3.0;49.0;0.0;30.0;85.0;0.0;11.0
68050;Bréchaumont;107;2.0;30.0;1.0;72.0;0.0;24.0;94.0;1.0;6.0
68051;Breitenbach-Haut-Rhin;281;3.0;67.0;1.0;142.0;0.0;30.0;199.0;4.0;24.0
68052;Bretten;39;2.0;12.0;4.0;24.0;0.0;13.0;39.0;1.0;3.0
68054;Brinckheim;77;1.0;21.0;1.0;114.0;0.0;4.0;117.0;2.0;8.0
68055;Bruebach;203;3.0;74.0;10.0;270.0;0.0;0.0;231.0;8.0;19.0
68056;Brunstatt-Didenheim;1968;16.0;768.0;67.0;1789.0;0.0;0.0;1312.0;47.0;107.0
68057;Buethwiller;64;0.0;15.0;2.0;40.0;0.0;4.0;70.0;1.0;7.0
68058;Buhl;814;5.0;264.0;0.0;364.0;0.0;166.0;663.0;7.0;76.0
68059;Burnhaupt-le-Bas;518;5.0;114.0;22.0;0.0;0.0;346.0;432.0;22.0;35.0
68060;Burnhaupt-le-Haut;385;8.0;124.0;25.0;0.0;0.0;348.0;433.0;11.0;37.0
68061;Buschwiller;167;0.0;34.0;9.0;90.0;0.0;148.0;161.0;3.0;14.0
68062;Carspach;549;3.0;106.0;19.0;324.0;0.0;138.0;403.0;8.0;16.0
68063;Cernay;3105;39.0;1125.0;128.0;0.0;0.0;1572.0;2181.0;64.0;121.0
68064;Chalampé;238;4.0;57.0;3.0;146.0;0.0;5.0;198.0;11.0;17.0
68065;Chavannes-sur-l'Etang;171;7.0;32.0;3.0;71.0;0.0;25.0;175.0;5.0;7.0
68066;Colmar;17917;200.0;5919.0;0.0;7025.0;0.0;3911.0;6536.0;92.0;449.0
68067;Courtavon;88;1.0;11.0;1.0;34.0;0.0;19.0;91.0;3.0;7.0
68068;Dannemarie;479;7.0;110.0;15.0;237.0;0.0;80.0;466.0;16.0;24.0
68069;Dessenheim;292;4.0;62.0;0.0;201.0;0.0;101.0;384.0;6.0;16.0
68071;Diefmatten;64;1.0;13.0;2.0;22.0;0.0;4.0;93.0;5.0;11.0
68072;Dietwiller;284;4.0;86.0;10.0;378.0;0.0;17.0;317.0;12.0;28.0
