CODGEO;LIBGEO;Abstention;Extrême-Gauche;LFI;PCF;PS;EELV;Divers Gauche;LREM;LR;Divers Droite;Debout la France;FN;Divers
50360;Morville;120.0;0.0;10.0;5.0;0.0;3.0;0.0;59.0;13.0;2.0;0.0;18.0;1.0
50364;Muneville-le-Bingard;288.0;0.0;28.0;1.0;0.0;14.0;0.0;87.0;60.0;2.0;0.0;25.0;5.0
50365;Muneville-sur-Mer;181.0;1.0;13.0;4.0;0.0;10.0;0.0;76.0;25.0;5.0;0.0;24.0;2.0
50368;Nay;19.0;0.0;4.0;2.0;0.0;1.0;0.0;17.0;4.0;0.0;0.0;6.0;0.0
50369;Négreville;255.0;7.0;45.0;15.0;0.0;21.0;0.0;153.0;53.0;5.0;0.0;39.0;1.0
50370;Néhou;248.0;1.0;24.0;10.0;0.0;13.0;0.0;71.0;35.0;7.0;0.0;22.0;2.0
50372;Neufmesnil;63.0;1.0;8.0;6.0;0.0;3.0;0.0;32.0;11.0;1.0;0.0;10.0;0.0
50374;Neuville-en-Beaumont;12.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;2.0;0.0
50376;Nicorps;168.0;1.0;17.0;7.0;0.0;7.0;0.0;95.0;29.0;3.0;0.0;27.0;3.0
50378;Notre-Dame-de-Cenilly;238.0;4.0;22.0;4.0;0.0;9.0;0.0;99.0;40.0;7.0;0.0;27.0;1.0
50387;Orglandes;157.0;1.0;7.0;1.0;0.0;3.0;0.0;53.0;24.0;1.0;0.0;16.0;0.0
50388;Orval-sur-Sienne;470.0;5.0;73.0;24.0;0.0;32.0;0.0;277.0;68.0;6.0;0.0;52.0;7.0
50389;Ouville;158.0;0.0;24.0;0.0;0.0;11.0;0.0;86.0;40.0;2.0;0.0;26.0;3.0
50394;Périers;847.0;3.0;71.0;13.0;0.0;38.0;0.0;386.0;191.0;17.0;0.0;119.0;6.0
50400;Picauville;352.0;8.0;29.0;8.0;0.0;12.0;0.0;159.0;49.0;6.0;0.0;63.0;6.0
50401;Pierreville;301.0;2.0;27.0;10.0;0.0;5.0;0.0;105.0;45.0;4.0;0.0;43.0;4.0
50402;Les Pieux;1321.0;26.0;219.0;64.0;0.0;53.0;0.0;537.0;182.0;11.0;0.0;141.0;16.0
50403;Pirou;695.0;8.0;59.0;16.0;0.0;21.0;0.0;310.0;141.0;9.0;0.0;95.0;7.0
50405;Le Plessis-Lastelle;82.0;1.0;5.0;1.0;0.0;2.0;0.0;56.0;16.0;0.0;0.0;15.0;6.0
50412;Portbail;619.0;7.0;63.0;21.0;0.0;25.0;0.0;316.0;130.0;9.0;0.0;119.0;7.0
50419;Quettreville-sur-Sienne;692.0;7.0;60.0;12.0;0.0;28.0;0.0;358.0;117.0;9.0;0.0;116.0;5.0
50425;Rauville-la-Bigot;409.0;11.0;49.0;15.0;0.0;14.0;0.0;193.0;81.0;8.0;0.0;52.0;7.0
50426;Rauville-la-Place;159.0;2.0;17.0;2.0;0.0;13.0;0.0;62.0;34.0;2.0;0.0;32.0;2.0
50429;Regnéville-sur-Mer;255.0;3.0;78.0;18.0;0.0;58.0;0.0;210.0;55.0;5.0;0.0;32.0;3.0
50430;Reigneville-Bocage;10.0;0.0;1.0;0.0;0.0;3.0;0.0;6.0;2.0;0.0;0.0;2.0;1.0
50435;Rocheville;224.0;5.0;34.0;9.0;0.0;10.0;0.0;109.0;40.0;9.0;0.0;25.0;1.0
50437;Roncey;335.0;1.0;16.0;6.0;0.0;8.0;0.0;138.0;64.0;6.0;0.0;38.0;4.0
50438;La Ronde-Haye;117.0;1.0;5.0;5.0;0.0;9.0;0.0;80.0;50.0;2.0;0.0;17.0;0.0
50442;Le Rozel;66.0;0.0;16.0;7.0;0.0;16.0;0.0;64.0;27.0;0.0;0.0;13.0;0.0
50449;Saint-Aubin-du-Perron;81.0;0.0;10.0;3.0;0.0;10.0;0.0;32.0;18.0;1.0;0.0;5.0;0.0
50454;Saint-Christophe-du-Foc;146.0;0.0;24.0;11.0;0.0;8.0;0.0;43.0;8.0;4.0;0.0;35.0;2.0
50457;Sainte-Colombe;92.0;0.0;7.0;0.0;0.0;2.0;0.0;30.0;11.0;1.0;0.0;8.0;0.0
50463;Saint-Denis-le-Gast;167.0;0.0;14.0;8.0;0.0;10.0;0.0;87.0;57.0;3.0;0.0;26.0;3.0
50464;Saint-Denis-le-Vêtu;227.0;1.0;13.0;2.0;0.0;13.0;0.0;94.0;36.0;8.0;0.0;35.0;4.0
50471;Saint-Georges-de-la-Rivière;91.0;2.0;16.0;4.0;0.0;4.0;0.0;72.0;30.0;0.0;0.0;18.0;1.0
50480;Saint-Germain-le-Gaillard;298.0;3.0;38.0;14.0;0.0;16.0;0.0;135.0;69.0;1.0;0.0;36.0;7.0
50481;Saint-Germain-sur-Ay;380.0;4.0;34.0;19.0;0.0;15.0;0.0;193.0;96.0;3.0;0.0;76.0;3.0
50482;Saint-Germain-sur-Sèves;90.0;0.0;3.0;0.0;0.0;1.0;0.0;20.0;19.0;1.0;0.0;7.0;0.0
50486;Saint-Jacques-de-Néhou;240.0;0.0;14.0;6.0;0.0;9.0;0.0;82.0;19.0;7.0;0.0;30.0;1.0
50490;Saint-Jean-de-la-Rivière;122.0;1.0;14.0;2.0;0.0;8.0;0.0;70.0;35.0;5.0;0.0;25.0;0.0
50498;Saint-Joseph;311.0;1.0;34.0;20.0;0.0;11.0;0.0;137.0;51.0;5.0;0.0;39.0;5.0
50503;Saint-Lô-d'Ourville;188.0;1.0;36.0;3.0;0.0;3.0;0.0;125.0;43.0;1.0;0.0;39.0;1.0
50506;Saint-Malo-de-la-Lande;130.0;1.0;31.0;3.0;0.0;8.0;0.0;66.0;44.0;0.0;0.0;44.0;0.0
50510;Saint-Martin-d'Aubigny;216.0;0.0;6.0;3.0;0.0;7.0;0.0;99.0;37.0;7.0;0.0;24.0;3.0
50513;Saint-Martin-de-Cenilly;70.0;1.0;11.0;0.0;0.0;5.0;0.0;38.0;17.0;1.0;0.0;10.0;1.0
50522;Saint-Maurice-en-Cotentin;124.0;1.0;8.0;3.0;0.0;3.0;0.0;49.0;19.0;0.0;0.0;22.0;3.0
50524;Saint-Michel-de-la-Pierre;83.0;1.0;7.0;2.0;0.0;1.0;0.0;40.0;16.0;0.0;0.0;11.0;2.0
50528;Saint-Nicolas-de-Pierrepont;135.0;1.0;21.0;2.0;0.0;6.0;0.0;63.0;25.0;2.0;0.0;15.0;0.0
50533;Saint-Patrice-de-Claids;67.0;2.0;4.0;1.0;0.0;6.0;0.0;28.0;14.0;1.0;0.0;7.0;0.0
50536;Saint-Pierre-d'Arthéglise;48.0;0.0;4.0;3.0;0.0;0.0;0.0;34.0;14.0;3.0;0.0;18.0;1.0
50537;Saint-Pierre-de-Coutances;117.0;1.0;18.0;4.0;0.0;18.0;0.0;112.0;37.0;0.0;0.0;16.0;3.0
50548;Saint-Sauveur-de-Pierrepont;39.0;1.0;2.0;0.0;0.0;2.0;0.0;25.0;16.0;2.0;0.0;18.0;0.0
50549;Saint-Sauveur-la-Pommeraye;146.0;2.0;17.0;2.0;0.0;7.0;0.0;56.0;26.0;2.0;0.0;21.0;6.0
50550;Saint-Sauveur-Lendelin;555.0;3.0;82.0;11.0;0.0;55.0;0.0;318.0;80.0;13.0;0.0;63.0;13.0
50551;Saint-Sauveur-le-Vicomte;956.0;8.0;68.0;26.0;0.0;46.0;0.0;326.0;107.0;6.0;0.0;68.0;10.0
50552;Saint-Sébastien-de-Raids;117.0;3.0;8.0;2.0;0.0;4.0;0.0;60.0;20.0;1.0;0.0;22.0;4.0
50567;Saussemesnil;389.0;3.0;37.0;18.0;0.0;9.0;0.0;156.0;52.0;5.0;0.0;67.0;2.0
50568;Saussey;144.0;2.0;32.0;7.0;0.0;21.0;0.0;118.0;39.0;6.0;0.0;31.0;3.0
50569;Savigny;141.0;0.0;14.0;5.0;0.0;8.0;0.0;88.0;19.0;0.0;0.0;13.0;2.0
50572;Sénoville;88.0;2.0;7.0;1.0;0.0;2.0;0.0;27.0;16.0;2.0;0.0;18.0;1.0
50573;Servigny;63.0;0.0;14.0;3.0;0.0;2.0;0.0;34.0;21.0;0.0;0.0;14.0;2.0
50576;Siouville-Hague;464.0;6.0;82.0;14.0;0.0;22.0;0.0;186.0;44.0;2.0;0.0;42.0;3.0
50577;Sortosville-en-Beaumont;123.0;1.0;22.0;2.0;0.0;5.0;0.0;44.0;27.0;2.0;0.0;16.0;0.0
50579;Sottevast;501.0;3.0;94.0;22.0;0.0;29.0;0.0;220.0;73.0;4.0;0.0;62.0;4.0
50580;Sotteville;190.0;3.0;27.0;3.0;0.0;14.0;0.0;54.0;20.0;5.0;0.0;20.0;4.0
50583;Sourdeval-les-Bois;69.0;0.0;5.0;1.0;0.0;2.0;0.0;27.0;16.0;4.0;0.0;11.0;2.0
50585;Surtainville;463.0;6.0;69.0;6.0;0.0;17.0;0.0;197.0;83.0;17.0;0.0;85.0;8.0
50587;Taillepied;5.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;3.0;1.0
50588;Tamerville;239.0;4.0;13.0;26.0;0.0;19.0;0.0;122.0;51.0;5.0;0.0;15.0;4.0
50603;Tourville-sur-Sienne;281.0;3.0;30.0;26.0;0.0;31.0;0.0;206.0;67.0;2.0;0.0;42.0;6.0
50604;Tréauville;309.0;5.0;43.0;11.0;0.0;18.0;0.0;129.0;31.0;2.0;0.0;40.0;3.0
50605;Trelly;285.0;2.0;31.0;3.0;0.0;6.0;0.0;88.0;52.0;7.0;0.0;31.0;1.0
50615;Valognes;2570.0;22.0;208.0;214.0;0.0;176.0;0.0;1199.0;533.0;23.0;0.0;237.0;23.0
50617;Varenguebec;106.0;0.0;20.0;1.0;0.0;6.0;0.0;59.0;17.0;3.0;0.0;34.0;0.0
50622;Vaudrimesnil;151.0;2.0;17.0;2.0;0.0;20.0;0.0;66.0;28.0;5.0;0.0;31.0;0.0
50624;La Vendelée;171.0;2.0;17.0;3.0;0.0;11.0;0.0;92.0;38.0;4.0;0.0;20.0;6.0
50626;Ver;128.0;2.0;13.0;0.0;0.0;2.0;0.0;66.0;25.0;3.0;0.0;17.0;1.0
50629;Vesly;262.0;2.0;15.0;3.0;0.0;6.0;0.0;110.0;47.0;4.0;0.0;51.0;2.0
50648;Yvetot-Bocage;418.0;6.0;51.0;27.0;0.0;34.0;0.0;229.0;71.0;6.0;0.0;41.0;4.0
50013;Anneville-en-Saire;159.0;0.0;5.0;2.0;6.0;5.0;0.0;56.0;35.0;5.0;0.0;29.0;0.0
50022;Aumeville-Lestre;43.0;0.0;1.0;1.0;4.0;3.0;0.0;13.0;7.0;1.0;0.0;15.0;3.0
50030;Barfleur;224.0;0.0;23.0;1.0;19.0;14.0;0.0;76.0;38.0;11.0;0.0;42.0;4.0
50041;La Hague;4302.0;28.0;547.0;185.0;469.0;224.0;0.0;1157.0;458.0;47.0;0.0;696.0;43.0
50077;Bretteville;416.0;2.0;57.0;23.0;49.0;26.0;0.0;114.0;78.0;4.0;0.0;44.0;6.0
50086;Brillevast;122.0;0.0;11.0;2.0;11.0;6.0;0.0;55.0;16.0;1.0;0.0;32.0;3.0
50096;Canteloup;103.0;0.0;7.0;1.0;5.0;5.0;0.0;24.0;8.0;0.0;0.0;16.0;1.0
50101;Carneville;101.0;0.0;8.0;1.0;4.0;3.0;0.0;25.0;17.0;1.0;0.0;19.0;0.0
50129;Cherbourg-en-Cotentin;29175.0;225.0;2971.0;1152.0;4059.0;947.0;0.0;5799.0;2930.0;309.0;0.0;3182.0;168.0
50135;Clitourps;79.0;0.0;11.0;0.0;2.0;2.0;0.0;22.0;10.0;1.0;0.0;11.0;1.0
50142;Vicq-sur-Mer;374.0;1.0;35.0;15.0;43.0;20.0;0.0;138.0;64.0;4.0;0.0;61.0;1.0
50149;Couville;375.0;2.0;48.0;6.0;52.0;14.0;0.0;102.0;39.0;6.0;0.0;44.0;4.0
50150;Crasville;102.0;0.0;5.0;0.0;5.0;3.0;0.0;33.0;9.0;0.0;0.0;14.0;3.0
50162;Digosville;651.0;5.0;72.0;28.0;74.0;23.0;0.0;170.0;81.0;4.0;0.0;92.0;5.0
50178;Fermanville;510.0;3.0;70.0;23.0;75.0;32.0;0.0;162.0;63.0;10.0;0.0;74.0;1.0
50196;Gatteville-le-Phare;206.0;0.0;17.0;4.0;14.0;14.0;0.0;73.0;61.0;5.0;0.0;45.0;1.0
50209;Gonneville-le-Theil;677.0;2.0;62.0;11.0;81.0;20.0;0.0;128.0;60.0;4.0;0.0;88.0;2.0
50230;Hardinvast;329.0;2.0;50.0;12.0;39.0;7.0;0.0;98.0;31.0;3.0;0.0;56.0;2.0
50294;Martinvast;395.0;2.0;45.0;15.0;52.0;12.0;0.0;149.0;68.0;6.0;0.0;54.0;4.0
50296;Maupertus-sur-Mer;81.0;1.0;10.0;4.0;21.0;6.0;0.0;29.0;14.0;3.0;0.0;27.0;1.0
50305;Le Mesnil-au-Val;228.0;5.0;23.0;9.0;45.0;8.0;0.0;75.0;26.0;3.0;0.0;45.0;1.0
50342;Montfarville;352.0;1.0;24.0;10.0;17.0;19.0;0.0;118.0;54.0;6.0;0.0;56.0;3.0
50358;Morsalines;86.0;1.0;1.0;5.0;9.0;4.0;0.0;26.0;17.0;4.0;0.0;21.0;1.0
50382;Nouainville;212.0;1.0;25.0;17.0;35.0;5.0;0.0;39.0;17.0;3.0;0.0;30.0;1.0
50384;Octeville-l'Avenel;80.0;2.0;6.0;2.0;5.0;4.0;0.0;29.0;13.0;1.0;0.0;23.0;2.0
50395;La Pernelle;112.0;2.0;3.0;1.0;3.0;2.0;0.0;21.0;19.0;3.0;0.0;20.0;0.0
50417;Quettehou;666.0;2.0;28.0;10.0;46.0;12.0;0.0;190.0;82.0;8.0;0.0;111.0;4.0
50433;Réville;466.0;0.0;26.0;5.0;16.0;6.0;0.0;143.0;103.0;11.0;0.0;64.0;3.0
50469;Sainte-Geneviève;109.0;0.0;16.0;1.0;3.0;1.0;0.0;46.0;23.0;1.0;0.0;27.0;1.0
50519;Saint-Martin-le-Gréard;175.0;1.0;19.0;8.0;20.0;2.0;0.0;44.0;17.0;2.0;0.0;29.0;1.0
50539;Saint-Pierre-Eglise;705.0;6.0;38.0;12.0;48.0;30.0;0.0;160.0;73.0;10.0;0.0;95.0;1.0
50562;Saint-Vaast-la-Hougue;840.0;4.0;67.0;8.0;43.0;21.0;0.0;246.0;172.0;8.0;0.0;134.0;6.0
50575;Sideville;238.0;1.0;16.0;3.0;33.0;8.0;0.0;82.0;29.0;5.0;0.0;26.0;2.0
50593;Teurthéville-Bocage;237.0;1.0;18.0;7.0;10.0;7.0;0.0;60.0;26.0;7.0;0.0;43.0;5.0
50594;Teurthéville-Hague;373.0;6.0;46.0;11.0;29.0;9.0;0.0;86.0;48.0;2.0;0.0;66.0;1.0
50596;Théville;123.0;0.0;13.0;2.0;4.0;8.0;0.0;29.0;19.0;2.0;0.0;25.0;0.0
50598;Tocqueville;103.0;0.0;9.0;6.0;7.0;2.0;0.0;37.0;22.0;0.0;0.0;30.0;1.0
50599;Tollevast;481.0;3.0;57.0;23.0;63.0;15.0;0.0;156.0;52.0;4.0;0.0;60.0;5.0
50613;Valcanville;184.0;0.0;10.0;4.0;11.0;2.0;0.0;42.0;35.0;4.0;0.0;35.0;0.0
50618;Varouville;118.0;3.0;18.0;3.0;21.0;2.0;0.0;22.0;14.0;1.0;0.0;20.0;1.0
50619;Le Vast;112.0;0.0;9.0;2.0;12.0;4.0;0.0;33.0;20.0;6.0;0.0;21.0;4.0
50633;Le Vicel;51.0;0.0;1.0;0.0;0.0;3.0;0.0;10.0;8.0;7.0;0.0;13.0;1.0
50634;Videcosville;32.0;0.0;3.0;1.0;0.0;2.0;0.0;14.0;2.0;0.0;0.0;3.0;0.0
50643;Virandeville;330.0;2.0;43.0;12.0;24.0;21.0;0.0;88.0;38.0;5.0;0.0;42.0;0.0
51025;Auménancourt;309.0;2.0;39.0;0.0;19.0;2.0;0.0;0.0;99.0;0.0;16.0;105.0;0.0
51043;Bazancourt;833.0;7.0;88.0;0.0;29.0;2.0;0.0;0.0;114.0;0.0;17.0;203.0;0.0
51051;Berméricourt;55.0;1.0;3.0;0.0;5.0;1.0;0.0;0.0;25.0;0.0;3.0;31.0;0.0
51055;Bétheny;2840.0;35.0;274.0;0.0;181.0;32.0;0.0;0.0;596.0;0.0;51.0;541.0;0.0
51074;Boult-sur-Suippe;656.0;14.0;71.0;0.0;22.0;12.0;0.0;0.0;137.0;0.0;18.0;132.0;0.0
51075;Bourgogne-Fresne;452.0;2.0;50.0;0.0;27.0;5.0;0.0;0.0;150.0;0.0;18.0;74.0;0.0
51088;Brimont;211.0;1.0;9.0;0.0;5.0;2.0;0.0;0.0;56.0;0.0;7.0;36.0;0.0
51101;Caurel;254.0;1.0;18.0;0.0;6.0;1.0;0.0;0.0;88.0;0.0;11.0;43.0;0.0
51102;Cauroy-lès-Hermonville;147.0;1.0;11.0;0.0;9.0;5.0;0.0;0.0;75.0;0.0;4.0;34.0;0.0
51171;Cormicy;586.0;3.0;59.0;0.0;16.0;3.0;0.0;0.0;143.0;0.0;11.0;126.0;0.0
51183;Courcy;405.0;4.0;30.0;0.0;40.0;7.0;0.0;0.0;86.0;0.0;8.0;79.0;0.0
51293;Heutrégiville;137.0;0.0;17.0;0.0;7.0;2.0;0.0;0.0;68.0;0.0;5.0;44.0;0.0
51299;Isles-sur-Suippe;294.0;4.0;18.0;0.0;9.0;6.0;0.0;0.0;59.0;0.0;6.0;87.0;0.0
51318;Lavannes;165.0;1.0;20.0;0.0;14.0;3.0;0.0;0.0;81.0;0.0;4.0;25.0;0.0
51329;Loivre;589.0;10.0;45.0;0.0;25.0;13.0;0.0;0.0;137.0;0.0;4.0;87.0;0.0
51362;Merfy;252.0;0.0;21.0;0.0;9.0;3.0;0.0;0.0;93.0;0.0;4.0;32.0;0.0
51439;Pomacle;161.0;0.0;14.0;0.0;2.0;1.0;0.0;0.0;68.0;0.0;0.0;16.0;0.0
51444;Pouillon;149.0;3.0;15.0;0.0;12.0;1.0;0.0;0.0;66.0;0.0;7.0;49.0;0.0
51454;Reims;27586.0;211.0;2602.0;0.0;1465.0;240.0;0.0;0.0;5846.0;0.0;337.0;3048.0;0.0
51477;Saint-Etienne-sur-Suippe;114.0;1.0;14.0;0.0;3.0;1.0;0.0;0.0;23.0;0.0;1.0;31.0;0.0
51518;Saint-Thierry;180.0;2.0;15.0;0.0;12.0;4.0;0.0;0.0;106.0;0.0;6.0;31.0;0.0
51568;Thil;88.0;0.0;9.0;0.0;5.0;1.0;0.0;0.0;51.0;0.0;4.0;20.0;0.0
51633;Villers-Franqueux;107.0;0.0;12.0;0.0;13.0;0.0;0.0;0.0;35.0;0.0;11.0;13.0;0.0
51660;Warmeriville;887.0;4.0;111.0;0.0;25.0;5.0;0.0;0.0;196.0;0.0;24.0;193.0;0.0
51662;Witry-lès-Reims;2116.0;14.0;180.0;0.0;85.0;12.0;0.0;0.0;439.0;0.0;41.0;427.0;0.0
51012;Anthenay;20.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;7.0;0.0;2.0;8.0;0.0
51013;Aougny;36.0;0.0;4.0;0.0;0.0;2.0;0.0;8.0;26.0;0.0;1.0;7.0;0.0
51014;Arcis-le-Ponsart;110.0;0.0;9.0;0.0;3.0;4.0;0.0;39.0;69.0;0.0;3.0;25.0;0.0
51020;Aubilly;10.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;12.0;0.0;1.0;2.0;0.0
51037;Baslieux-lès-Fismes;124.0;1.0;9.0;0.0;4.0;5.0;0.0;31.0;26.0;0.0;7.0;29.0;0.0
51038;Baslieux-sous-Châtillon;63.0;2.0;4.0;0.0;0.0;1.0;0.0;33.0;23.0;0.0;2.0;18.0;0.0
51048;Belval-sous-Châtillon;61.0;2.0;11.0;0.0;2.0;3.0;0.0;20.0;27.0;0.0;1.0;3.0;0.0
51058;Bezannes;570.0;6.0;43.0;0.0;50.0;24.0;0.0;313.0;203.0;0.0;10.0;68.0;1.0
51063;Binson-et-Orquigny;76.0;1.0;0.0;0.0;2.0;0.0;0.0;14.0;21.0;0.0;2.0;21.0;1.0
51069;Bligny;44.0;0.0;8.0;0.0;2.0;2.0;0.0;15.0;21.0;0.0;0.0;5.0;0.0
51072;Bouilly;49.0;1.0;3.0;0.0;3.0;3.0;0.0;27.0;37.0;0.0;0.0;17.0;2.0
51073;Bouleuse;71.0;2.0;17.0;0.0;4.0;1.0;0.0;27.0;21.0;0.0;0.0;17.0;0.0
51077;Bouvancourt;80.0;0.0;3.0;0.0;0.0;2.0;0.0;32.0;32.0;0.0;0.0;16.0;0.0
51081;Branscourt;95.0;1.0;21.0;0.0;3.0;4.0;0.0;49.0;35.0;0.0;3.0;10.0;0.0
51086;Breuil;107.0;3.0;12.0;0.0;3.0;4.0;0.0;38.0;38.0;0.0;3.0;31.0;0.0
51089;Brouillet;31.0;0.0;2.0;0.0;1.0;0.0;0.0;11.0;19.0;0.0;1.0;15.0;0.0
51109;Châlons-sur-Vesle;52.0;0.0;1.0;0.0;2.0;1.0;0.0;22.0;36.0;0.0;1.0;16.0;0.0
51111;Chambrecy;44.0;0.0;13.0;0.0;1.0;1.0;0.0;23.0;14.0;0.0;3.0;11.0;1.0
51118;Champigny;640.0;4.0;53.0;0.0;19.0;10.0;0.0;179.0;136.0;0.0;54.0;89.0;2.0
51120;Champlat-et-Boujacourt;59.0;0.0;1.0;0.0;3.0;0.0;0.0;14.0;30.0;0.0;2.0;6.0;0.0
51136;Châtillon-sur-Marne;286.0;3.0;9.0;0.0;5.0;6.0;0.0;47.0;96.0;0.0;9.0;72.0;0.0
51140;Chaumuzy;119.0;0.0;4.0;0.0;1.0;3.0;0.0;39.0;44.0;0.0;0.0;36.0;1.0
51145;Chenay;73.0;1.0;6.0;0.0;3.0;7.0;0.0;43.0;61.0;0.0;3.0;11.0;0.0
51177;Coulommes-la-Montagne;73.0;0.0;1.0;0.0;0.0;2.0;0.0;38.0;33.0;0.0;9.0;7.0;1.0
51181;Courcelles-Sapicourt;98.0;0.0;7.0;0.0;9.0;4.0;0.0;75.0;33.0;0.0;1.0;21.0;1.0
51187;Courlandon;105.0;2.0;13.0;0.0;1.0;3.0;0.0;39.0;17.0;0.0;6.0;24.0;0.0
51188;Courmas;66.0;0.0;8.0;0.0;5.0;1.0;0.0;42.0;34.0;0.0;2.0;25.0;0.0
51194;Courville;167.0;1.0;18.0;0.0;10.0;0.0;0.0;61.0;36.0;0.0;4.0;47.0;0.0
51198;Crugny;210.0;0.0;26.0;0.0;6.0;4.0;0.0;68.0;104.0;0.0;4.0;51.0;0.0
51199;Cuchery;183.0;0.0;9.0;0.0;2.0;1.0;0.0;29.0;33.0;0.0;3.0;59.0;0.0
51201;Cuisles;32.0;2.0;3.0;0.0;0.0;1.0;0.0;13.0;42.0;0.0;2.0;8.0;0.0
51225;Ecueil;92.0;0.0;3.0;0.0;5.0;5.0;0.0;44.0;76.0;0.0;6.0;29.0;2.0
51245;Faverolles-et-Coëmy;203.0;3.0;11.0;0.0;4.0;6.0;0.0;70.0;80.0;0.0;8.0;44.0;1.0
51250;Fismes;2273.0;20.0;190.0;0.0;75.0;32.0;0.0;399.0;341.0;0.0;33.0;547.0;4.0
51267;Germigny;86.0;0.0;5.0;0.0;3.0;2.0;0.0;27.0;36.0;0.0;0.0;8.0;0.0
51282;Gueux;549.0;1.0;40.0;0.0;26.0;12.0;0.0;337.0;282.0;0.0;13.0;76.0;2.0
51291;Hermonville;567.0;2.0;44.0;0.0;16.0;10.0;0.0;212.0;148.0;0.0;2.0;86.0;4.0
51294;Hourges;19.0;0.0;4.0;0.0;1.0;0.0;0.0;12.0;28.0;0.0;1.0;1.0;1.0
51305;Janvry;53.0;0.0;3.0;0.0;0.0;0.0;0.0;18.0;32.0;0.0;3.0;10.0;0.0
51308;Jonchery-sur-Vesle;725.0;9.0;80.0;0.0;35.0;23.0;0.0;298.0;242.0;0.0;16.0;115.0;1.0
51309;Jonquery;23.0;2.0;3.0;0.0;1.0;1.0;0.0;23.0;28.0;0.0;2.0;7.0;0.0
51310;Jouy-lès-Reims;60.0;0.0;10.0;0.0;1.0;0.0;0.0;26.0;55.0;0.0;2.0;21.0;3.0
51314;Lagery;71.0;1.0;18.0;0.0;5.0;1.0;0.0;15.0;35.0;0.0;1.0;10.0;0.0
51321;Lhéry;21.0;0.0;3.0;0.0;0.0;1.0;0.0;7.0;23.0;0.0;0.0;8.0;0.0
51337;Magneux;87.0;0.0;10.0;0.0;3.0;6.0;0.0;28.0;25.0;0.0;3.0;26.0;0.0
51348;Marfaux;45.0;0.0;12.0;0.0;4.0;1.0;0.0;22.0;19.0;0.0;1.0;5.0;0.0
51364;Méry-Prémecy;20.0;0.0;3.0;0.0;2.0;0.0;0.0;10.0;18.0;0.0;1.0;4.0;0.0
51365;Les Mesneux;284.0;4.0;28.0;0.0;10.0;17.0;0.0;183.0;150.0;0.0;9.0;44.0;8.0
51379;Montigny-sur-Vesle;162.0;0.0;22.0;0.0;6.0;4.0;0.0;75.0;59.0;0.0;5.0;47.0;1.0
51382;Mont-sur-Courville;40.0;0.0;5.0;0.0;9.0;1.0;0.0;19.0;17.0;0.0;1.0;11.0;2.0
51391;Muizon;818.0;10.0;87.0;0.0;43.0;21.0;0.0;356.0;234.0;0.0;12.0;145.0;6.0
51398;La Neuville-aux-Larris;72.0;0.0;3.0;0.0;2.0;0.0;0.0;25.0;34.0;0.0;3.0;9.0;1.0
51414;Olizy;41.0;0.0;2.0;0.0;2.0;3.0;0.0;17.0;37.0;0.0;2.0;16.0;0.0
51418;Ormes;135.0;0.0;13.0;0.0;9.0;4.0;0.0;85.0;61.0;0.0;3.0;29.0;1.0
51422;Pargny-lès-Reims;123.0;0.0;9.0;0.0;5.0;1.0;0.0;93.0;59.0;0.0;2.0;16.0;1.0
51425;Passy-Grigny;156.0;3.0;9.0;0.0;2.0;5.0;0.0;26.0;62.0;0.0;3.0;37.0;0.0
51429;Pévy;65.0;0.0;5.0;0.0;4.0;0.0;0.0;33.0;45.0;0.0;2.0;17.0;0.0
51437;Poilly;34.0;3.0;2.0;0.0;2.0;1.0;0.0;3.0;27.0;0.0;0.0;9.0;0.0
51448;Prouilly;188.0;0.0;20.0;0.0;4.0;7.0;0.0;49.0;84.0;0.0;2.0;47.0;1.0
51454;Reims;19447.0;182.0;1696.0;0.0;1030.0;464.0;0.0;5134.0;3260.0;0.0;239.0;1968.0;87.0
51457;Reuil;132.0;2.0;2.0;0.0;1.0;0.0;0.0;23.0;47.0;0.0;0.0;40.0;0.0
51464;Romain;96.0;0.0;14.0;0.0;12.0;4.0;0.0;54.0;35.0;0.0;1.0;25.0;2.0
51466;Romigny;73.0;0.0;17.0;0.0;4.0;0.0;0.0;19.0;23.0;0.0;2.0;19.0;0.0
51468;Rosnay;130.0;2.0;10.0;0.0;11.0;4.0;0.0;74.0;50.0;0.0;0.0;26.0;1.0
51471;Sacy;147.0;3.0;9.0;0.0;2.0;2.0;0.0;59.0;89.0;0.0;4.0;21.0;1.0
51474;Saint-Brice-Courcelles;1439.0;19.0;157.0;0.0;126.0;47.0;0.0;423.0;261.0;0.0;28.0;282.0;16.0
51479;Saint-Euphraise-et-Clairizet;103.0;0.0;5.0;0.0;3.0;2.0;0.0;41.0;37.0;0.0;0.0;23.0;0.0
51480;Sainte-Gemme;47.0;0.0;4.0;0.0;2.0;1.0;0.0;8.0;27.0;0.0;1.0;12.0;1.0
51484;Saint-Gilles;97.0;0.0;6.0;0.0;1.0;4.0;0.0;34.0;44.0;0.0;1.0;15.0;1.0
